"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Mexico","1996","290515","Pentanol (amyl alcohol) & isomers thereof","Export","1313","","No Quantity",""
"Mexico","1996","290515","Pentanol (amyl alcohol) & isomers thereof","Import","1295235","1162131","Weight in kilograms","1162131"
"Mexico","1996","290516","Alcohols; saturated monohydric, octanol (octyl alcohol) and isomers thereof","Export","123","","No Quantity",""
"Mexico","1996","290516","Alcohols; saturated monohydric, octanol (octyl alcohol) and isomers thereof","Import","33360096","45542728","Weight in kilograms","45542728"
"Mexico","1996","290517","Alcohols; saturated monohydric, dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)","Export","986737","436810","Weight in kilograms","436810"
"Mexico","1996","290517","Alcohols; saturated monohydric, dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)","Import","4780419","3515039","Weight in kilograms","3515039"
"Mexico","1996","290519","Alcohols; saturated monohydric, n.e.c. in item no. 2905.1","Export","4624533","","No Quantity",""
"Mexico","1996","290519","Alcohols; saturated monohydric, n.e.c. in item no. 2905.1","Import","6179704","8133847","Weight in kilograms","8133847"
"Mexico","1996","290522","Alcohols; unsaturated monohydric, acyclic terpene alcohols","Export","2942866","308403","Weight in kilograms","308403"
"Mexico","1996","290522","Alcohols; unsaturated monohydric, acyclic terpene alcohols","Import","5248307","874099","Weight in kilograms","874099"
"Mexico","1996","290529","Alcohols; acyclic, unsaturated monohydric, (other than acyclic terpene alcohols)","Import","1386333","314509","Weight in kilograms","314509"
"Mexico","1996","290531","Alcohols; acyclic, diols; ethylene glycol (ethanediol)","Export","42850816","99380024","Weight in kilograms","99380024"
"Mexico","1996","290531","Alcohols; acyclic, diols; ethylene glycol (ethanediol)","Import","12475423","34478112","Weight in kilograms","34478112"
"Mexico","1996","290532","Alcohols; acyclic, diols; propylene glycol (propane-1, 2-diol)","Export","25874408","29707606","Weight in kilograms","29707606"
"Mexico","1996","290532","Alcohols; acyclic, diols; propylene glycol (propane-1, 2-diol)","Import","3711515","3737975","Weight in kilograms","3737975"
"Mexico","1996","290539","Alcohols; acyclic, diols, other than ethylene glycol (ethandiol) or propylene glycol (propane-1,2-diol)","Export","589388","3138718","Weight in kilograms","3138718"
"Mexico","1996","290539","Alcohols; acyclic, diols, other than ethylene glycol (ethandiol) or propylene glycol (propane-1,2-diol)","Import","4088880","2541613","Weight in kilograms","2541613"
"Mexico","1996","290541","Alcohols; polyhydric, 2-ethyl-2- (hydroxymethyl) propane-1,3-diol (trimethylolpropane)","Import","2937137","1647677","Weight in kilograms","1647677"
"Mexico","1996","290542","Alcohols; polyhydric, pentaerythritol","Import","8431732","4559039","Weight in kilograms","4559039"
"Mexico","1996","290543","Alcohols; polyhydric, mannitol","Export","50584","34566","Weight in kilograms","34566"
"Mexico","1996","290543","Alcohols; polyhydric, mannitol","Import","2191701","472265","Weight in kilograms","472265"
"Mexico","1996","290544","Alcohols; polyhydric, d-glucitol (sorbitol)","Export","3065643","5748727","Weight in kilograms","5748727"
"Mexico","1996","290544","Alcohols; polyhydric, d-glucitol (sorbitol)","Import","2544006","2926639","Weight in kilograms","2926639"
"Mexico","1996","290545","Alcohols; polyhydric, glycerol","Export","3806882","2748209","Weight in kilograms","2748209"
"Mexico","1996","290545","Alcohols; polyhydric, glycerol","Import","1645605","1524072","Weight in kilograms","1524072"
"Mexico","1996","290549","Alcohols; polyhydric, n.e.c. in item no. 2905.4","Export","740606","273736","Weight in kilograms","273736"
"Mexico","1996","290549","Alcohols; polyhydric, n.e.c. in item no. 2905.4","Import","531322","473067","Weight in kilograms","473067"
"Mexico","1996","290550","Derivatives of acyclic alcohols","Export","41324","20008","Weight in kilograms","20008"
"Mexico","1996","290550","Derivatives of acyclic alcohols","Import","1966601","2246398","Weight in kilograms","2246398"
"Mexico","1996","290611","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, menthol","Export","6597","","No Quantity",""
"Mexico","1996","290611","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, menthol","Import","3615676","268535","Weight in kilograms","268535"
"Mexico","1996","290612","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, cyclohexanol, methylcyclohexanols and dimethylcyclohexanols","Export","310470","170073","Weight in kilograms","170073"
"Mexico","1996","290612","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, cyclohexanol, methylcyclohexanols and dimethylcyclohexanols","Import","2620871","989705","Weight in kilograms","989705"
"Mexico","1996","290613","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols","Export","88089","","No Quantity",""
"Mexico","1996","290613","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols","Import","443780","18046","Weight in kilograms","18046"
"Mexico","1996","290614","Terpineols","Export","99","","No Quantity",""
"Mexico","1996","290614","Terpineols","Import","390136","187827","Weight in kilograms","187827"
"Mexico","1996","290619","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1","Export","105353","9514","Weight in kilograms","9514"
"Mexico","1996","290619","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1","Import","1360047","273582","Weight in kilograms","273582"
"Mexico","1996","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Export","8290","","No Quantity",""
"Mexico","1996","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Import","779674","386285","Weight in kilograms","386285"
"Mexico","1996","290629","Alcohols; aromatic and derivatives, other than benzyl alcohol","Export","1797344","484566","Weight in kilograms","484566"
"Mexico","1996","290629","Alcohols; aromatic and derivatives, other than benzyl alcohol","Import","3941786","707117","Weight in kilograms","707117"
"Mexico","1996","290711","Monophenols; phenol (hydroxybenzene) and its salts","Export","10949796","19364408","Weight in kilograms","19364408"
"Mexico","1996","290711","Monophenols; phenol (hydroxybenzene) and its salts","Import","4544174","6523914","Weight in kilograms","6523914"
"Mexico","1996","290712","Monophenols; cresols and their salts","Export","2987","871","Weight in kilograms","871"
"Mexico","1996","290712","Monophenols; cresols and their salts","Import","478048","148749","Weight in kilograms","148749"
"Mexico","1996","290713","Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Export","267050","308472","Weight in kilograms","308472"
"Mexico","1996","290713","Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Import","1791104","3148998","Weight in kilograms","3148998"
"Mexico","1996","290714","Xylenols & their salts","Import","26920","","No Quantity",""
"Mexico","1996","290714","Xylenols & their salts","Export","659","","No Quantity",""
"Mexico","1996","290715","Monophenols; naphthols and their salts","Export","29","1953812","Weight in kilograms","1953812"
"Mexico","1996","290715","Monophenols; naphthols and their salts","Import","418190","1814365","Weight in kilograms","1814365"
"Mexico","1996","290719","Monophenols; n.e.c. in item no. 2907.1","Export","53793","5658","Weight in kilograms","5658"
"Mexico","1996","290719","Monophenols; n.e.c. in item no. 2907.1","Import","4791558","2181204","Weight in kilograms","2181204"
"Mexico","1996","290721","Polyphenols; resorcinol and its salts","Import","2577445","443290","Weight in kilograms","443290"
"Mexico","1996","290722","Polyphenols; hydroquinone (quinol) and its salts","Export","23878","5124","Weight in kilograms","5124"
"Mexico","1996","290722","Polyphenols; hydroquinone (quinol) and its salts","Import","6468749","1525313","Weight in kilograms","1525313"
"Mexico","1996","290723","Polyphenols; 4,4'-isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts","Import","823143","734363","Weight in kilograms","734363"
"Mexico","1996","290729","Phenol-alcohols and polyphenols n.e.c. in item number 2907.2","Export","50307","210933","Weight in kilograms","210933"
"Mexico","1996","290729","Phenol-alcohols and polyphenols n.e.c. in item number 2907.2","Import","2493490","580150","Weight in kilograms","580150"
"Mexico","1996","290730","Phenol-alcohols","Export","9263","6516","Weight in kilograms","6516"
"Mexico","1996","290730","Phenol-alcohols","Import","54128","38213","Weight in kilograms","38213"
"Mexico","1996","290810","Halogenated derivs. of phenols/phenol-alcohols cont. only halogen substitue ...","Export","3983586","7169346","Weight in kilograms","7169346"
"Mexico","1996","290810","Halogenated derivs. of phenols/phenol-alcohols cont. only halogen substitue ...","Import","363874","84327","Weight in kilograms","84327"
"Mexico","1996","290820","Sulphonated derivs. of phenols/phenol-alcohols cont. only sulpho groups, th ...","Import","2052319","486938","Weight in kilograms","486938"
"Mexico","1996","290890","Halogenated/sulphonated/nitrated/nitrosated derivs. of phenols/phenol-alcoh ...","Export","414039","241068","Weight in kilograms","241068"
"Mexico","1996","290890","Halogenated/sulphonated/nitrated/nitrosated derivs. of phenols/phenol-alcoh ...","Import","2237869","431602","Weight in kilograms","431602"
"Mexico","1996","290911","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Export","233","","No Quantity",""
"Mexico","1996","290911","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Import","362306","435519","Weight in kilograms","435519"
"Mexico","1996","290919","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Export","8710","","No Quantity",""
"Mexico","1996","290919","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Import","41456712","134848464","Weight in kilograms","134848464"
"Mexico","1996","290920","Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","356","","No Quantity",""
"Mexico","1996","290920","Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","882380","63768","Weight in kilograms","63768"
"Mexico","1996","290930","Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","271270","65504","Weight in kilograms","65504"
"Mexico","1996","290930","Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","6172470","854431","Weight in kilograms","854431"
"Mexico","1996","290941","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; 2,2-oxydiethanol (diethylene glycol, digol)","Export","3259671","9514501","Weight in kilograms","9514501"
"Mexico","1996","290941","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; 2,2-oxydiethanol (diethylene glycol, digol)","Import","162388","73010","Weight in kilograms","73010"
"Mexico","1996","290942","Monomethyl ethers of ethylene glycol/of diethylene glycol","Export","721259","946209","Weight in kilograms","946209"
"Mexico","1996","290942","Monomethyl ethers of ethylene glycol/of diethylene glycol","Import","294057","337768","Weight in kilograms","337768"
"Mexico","1996","290943","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monobutyl ethers of ethylene glycol or of diethylene glycol","Export","2534689","3359239","Weight in kilograms","3359239"
"Mexico","1996","290943","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monobutyl ethers of ethylene glycol or of diethylene glycol","Import","2826337","6295386","Weight in kilograms","6295386"
"Mexico","1996","290944","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monoalkylethers of ethylene glycol or of diethylene glycol n.e.c. in heading no. 2909","Export","1469972","1925931","Weight in kilograms","1925931"
"Mexico","1996","290944","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monoalkylethers of ethylene glycol or of diethylene glycol n.e.c. in heading no. 2909","Import","673388","574591","Weight in kilograms","574591"
"Mexico","1996","290949","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; n.e.c. in item no. 2909.4","Export","3252221","4107785","Weight in kilograms","4107785"
"Mexico","1996","290949","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; n.e.c. in item no. 2909.4","Import","2335216","2211081","Weight in kilograms","2211081"
"Mexico","1996","290950","Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","184184","47571","Weight in kilograms","47571"
"Mexico","1996","290950","Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","3135938","391693","Weight in kilograms","391693"
"Mexico","1996","290960","Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","13797","","No Quantity",""
"Mexico","1996","290960","Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","3237427","1112052","Weight in kilograms","1112052"
"Mexico","1996","291010","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives; oxirane (ethylene oxide)","Export","170801","21937","Weight in kilograms","21937"
"Mexico","1996","291010","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives; oxirane (ethylene oxide)","Import","153597","13531","Weight in kilograms","13531"
"Mexico","1996","291020","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, methyloxirane (propylene oxide)","Export","203","","No Quantity",""
"Mexico","1996","291020","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, methyloxirane (propylene oxide)","Import","67996496","62779076","Weight in kilograms","62779076"
"Mexico","1996","291030","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, 1-chloro-2,3-epoxypropane (epichlorohydrin)","Import","1284185","683490","Weight in kilograms","683490"
"Mexico","1996","291090","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2910","Export","11077","56847","Weight in kilograms","56847"
"Mexico","1996","291090","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2910","Import","696373","96958","Weight in kilograms","96958"
"Mexico","1996","291100","Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","2779514","","No Quantity",""
"Mexico","1996","291100","Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","257353","45081","Weight in kilograms","45081"
"Mexico","1996","291211","Aldehydes; acyclic, without other oxygen function, methanal (formaldehyde)","Export","124379","528054","Weight in kilograms","528054"
"Mexico","1996","291211","Aldehydes; acyclic, without other oxygen function, methanal (formaldehyde)","Import","241309","641381","Weight in kilograms","641381"
"Mexico","1996","291212","Aldehydes; acyclic, without other oxygen function, ethanal (acetaldehyde)","Export","11528669","40017064","Weight in kilograms","40017064"
"Mexico","1996","291212","Aldehydes; acyclic, without other oxygen function, ethanal (acetaldehyde)","Import","28505","9519","Weight in kilograms","9519"
"Mexico","1996","291213","Butanal (butyraldehyde, normal isomer)","Import","12992","","No Quantity",""
"Mexico","1996","291219","Aldehydes; acyclic, without other oxygen function, n.e.c. in item no. 2912.1","Export","125457","58429","Weight in kilograms","58429"
"Mexico","1996","291219","Aldehydes; acyclic, without other oxygen function, n.e.c. in item no. 2912.1","Import","4370248","2243175","Weight in kilograms","2243175"
"Mexico","1996","291221","Aldehydes; cyclic, without other oxygen function, benzaldehyde","Export","79001","54795","Weight in kilograms","54795"
"Mexico","1996","291221","Aldehydes; cyclic, without other oxygen function, benzaldehyde","Import","644696","366763","Weight in kilograms","366763"
"Mexico","1996","291229","Aldehydes; cyclic, without other oxygen function, other than benzaldehyde","Export","470259","233416","Weight in kilograms","233416"
"Mexico","1996","291229","Aldehydes; cyclic, without other oxygen function, other than benzaldehyde","Import","2774804","577331","Weight in kilograms","577331"
"Mexico","1996","291230","Aldehyde-alcohols","Export","8272","","No Quantity",""
"Mexico","1996","291230","Aldehyde-alcohols","Import","693975","118093","Weight in kilograms","118093"
"Mexico","1996","291241","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, vanillin (4-hydroxy-3-methoxybenzaldehyde)","Export","98343","7169","Weight in kilograms","7169"
"Mexico","1996","291241","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, vanillin (4-hydroxy-3-methoxybenzaldehyde)","Import","1972064","172807","Weight in kilograms","172807"
"Mexico","1996","291242","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)","Export","15294","","No Quantity",""
"Mexico","1996","291242","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)","Import","1153623","75263","Weight in kilograms","75263"
"Mexico","1996","291249","Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function; other than vanillin (4-hydroxy-3-methoxybenzaldehyde) and ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)","Export","43000","3160","Weight in kilograms","3160"
"Mexico","1996","291249","Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function; other than vanillin (4-hydroxy-3-methoxybenzaldehyde) and ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)","Import","1960856","287878","Weight in kilograms","287878"
"Mexico","1996","291250","Aldehydes; cyclic polymers of aldehydes","Import","33042","16551","Weight in kilograms","16551"
"Mexico","1996","291260","Paraformaldehyde","Import","916120","921279","Weight in kilograms","921279"
"Mexico","1996","291300","Aldehydes; halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading no. 2912","Export","489036","366809","Weight in kilograms","366809"
"Mexico","1996","291300","Aldehydes; halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading no. 2912","Import","6558197","847898","Weight in kilograms","847898"
"Mexico","1996","291411","Ketones; acyclic, without other oxygen function, acetone","Export","897482","3104774","Weight in kilograms","3104774"
"Mexico","1996","291411","Ketones; acyclic, without other oxygen function, acetone","Import","21268924","58461724","Weight in kilograms","58461724"
"Mexico","1996","291412","Ketones; acyclic, without other oxygen function, butanone (methyl ethyl ketone)","Export","110210","129803","Weight in kilograms","129803"
"Mexico","1996","291412","Ketones; acyclic, without other oxygen function, butanone (methyl ethyl ketone)","Import","4777481","14983265","Weight in kilograms","14983265"
"Mexico","1996","291413","Ketones; acyclic, without other oxygen function, 4-methylpentan-2-one (methyl isobutyl ketone)","Export","10505000","19378668","Weight in kilograms","19378668"
"Mexico","1996","291413","Ketones; acyclic, without other oxygen function, 4-methylpentan-2-one (methyl isobutyl ketone)","Import","743673","795147","Weight in kilograms","795147"
"Mexico","1996","291419","Ketones; acyclic, without other oxygen function, n.e.c. in item no. 2914.1","Export","1222046","904937","Weight in kilograms","904937"
"Mexico","1996","291419","Ketones; acyclic, without other oxygen function, n.e.c. in item no. 2914.1","Import","1289601","645902","Weight in kilograms","645902"
"Mexico","1996","291421","Camphor","Export","778","","No Quantity",""
"Mexico","1996","291421","Camphor","Import","819961","338521","Weight in kilograms","338521"
"Mexico","1996","291422","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones","Export","56555","","No Quantity",""
"Mexico","1996","291422","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones","Import","1884093","2391348","Weight in kilograms","2391348"
"Mexico","1996","291423","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, ionones and methylionones","Export","1950","","No Quantity",""
"Mexico","1996","291423","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, ionones and methylionones","Import","2213356","244787","Weight in kilograms","244787"
"Mexico","1996","291429","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, other than cyclohexanone, methylcyclohexanones, ionones, and methylionones","Export","8514393","646563","Weight in kilograms","646563"
"Mexico","1996","291429","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, other than cyclohexanone, methylcyclohexanones, ionones, and methylionones","Import","3503885","794681","Weight in kilograms","794681"
"Mexico","1996","291439","Ketones; aromatic, (without other oxygen function), excluding phenylacetone (phenylpropan-2-one)","Export","1152608","83612","Weight in kilograms","83612"
"Mexico","1996","291439","Ketones; aromatic, (without other oxygen function), excluding phenylacetone (phenylpropan-2-one)","Import","6458056","718928","Weight in kilograms","718928"
"Mexico","1996","291440","Ketone-alcohols and ketone-aldehydes","Export","808665","776562","Weight in kilograms","776562"
"Mexico","1996","291440","Ketone-alcohols and ketone-aldehydes","Import","722672","125848","Weight in kilograms","125848"
"Mexico","1996","291450","Ketone-phenols and ketones with other oxygen function","Export","971944","2234","Weight in kilograms","2234"
"Mexico","1996","291450","Ketone-phenols and ketones with other oxygen function","Import","3258899","227931","Weight in kilograms","227931"
"Mexico","1996","291461","Quinones; anthraquinone","Import","205688","101866","Weight in kilograms","101866"
"Mexico","1996","291469","Quinones; other than anthraquinone and coenzyme Q10 (ubidecarenone (INN))","Export","1331635","165274","Weight in kilograms","165274"
"Mexico","1996","291469","Quinones; other than anthraquinone and coenzyme Q10 (ubidecarenone (INN))","Import","1714032","34062","Weight in kilograms","34062"
"Mexico","1996","291470","Ketones and quinones; halogenated, sulphonated, nitrated or nitrosated derivatives","Export","21398","409","Weight in kilograms","409"
"Mexico","1996","291470","Ketones and quinones; halogenated, sulphonated, nitrated or nitrosated derivatives","Import","3811449","223339","Weight in kilograms","223339"
"Mexico","1996","291511","Acids; saturated acyclic monocarboxylic acids; formic acid","Export","49344","","No Quantity",""
"Mexico","1996","291511","Acids; saturated acyclic monocarboxylic acids; formic acid","Import","3203295","3743393","Weight in kilograms","3743393"
"Mexico","1996","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","Export","46600","124018","Weight in kilograms","124018"
"Mexico","1996","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","Import","1157601","2777391","Weight in kilograms","2777391"
"Mexico","1996","291513","Acids; saturated acyclic monocarboxylic acids; esters of formic acid","Export","126812","52128","Weight in kilograms","52128"
"Mexico","1996","291513","Acids; saturated acyclic monocarboxylic acids; esters of formic acid","Import","296947","75543","Weight in kilograms","75543"
"Mexico","1996","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","Export","5771621","20554106","Weight in kilograms","20554106"
"Mexico","1996","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","Import","414730","2537224","Weight in kilograms","2537224"
"Mexico","1996","291522","Sodium acetate","Export","247083","232857","Weight in kilograms","232857"
"Mexico","1996","291522","Sodium acetate","Import","70458","58773","Weight in kilograms","58773"
"Mexico","1996","291523","Cobalt acetates","Import","3089079","207201","Weight in kilograms","207201"
"Mexico","1996","291524","Acids; saturated acyclic monocarboxylic acids; acetic anhydride","Export","16228143","45493780","Weight in kilograms","45493780"
"Mexico","1996","291524","Acids; saturated acyclic monocarboxylic acids; acetic anhydride","Import","22794","18874","Weight in kilograms","18874"
"Mexico","1996","291529","Acids; saturated acyclic monocarboxylic acids; acetic acid and its salts n.e.c. in item no. 2915.2","Export","429480","292119","Weight in kilograms","292119"
"Mexico","1996","291529","Acids; saturated acyclic monocarboxylic acids; acetic acid and its salts n.e.c. in item no. 2915.2","Import","1111711","637639","Weight in kilograms","637639"
"Mexico","1996","291531","Acids; saturated acyclic monocarboxylic acids; ethyl acetate","Export","34875136","51173792","Weight in kilograms","51173792"
"Mexico","1996","291531","Acids; saturated acyclic monocarboxylic acids; ethyl acetate","Import","355797","1533014","Weight in kilograms","1533014"
"Mexico","1996","291532","Acids; saturated acyclic monocarboxylic acids; vinyl acetate","Export","26374312","48308964","Weight in kilograms","48308964"
"Mexico","1996","291532","Acids; saturated acyclic monocarboxylic acids; vinyl acetate","Import","771420","1280125","Weight in kilograms","1280125"
"Mexico","1996","291533","Acids; saturated acyclic monocarboxylic acids; n-butyl acetate","Export","2340967","7261949","Weight in kilograms","7261949"
"Mexico","1996","291533","Acids; saturated acyclic monocarboxylic acids; n-butyl acetate","Import","826987","2145709","Weight in kilograms","2145709"
"Mexico","1996","291534","Isobutyl acetate","Export","9107","26308","Weight in kilograms","26308"
"Mexico","1996","291534","Isobutyl acetate","Import","6830","14772","Weight in kilograms","14772"
"Mexico","1996","291535","2-Ethoxyethyl acetate","Import","954472","1195507","Weight in kilograms","1195507"
"Mexico","1996","291539","Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3","Export","14006510","29982678","Weight in kilograms","29982678"
"Mexico","1996","291539","Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3","Import","7879144","3643912","Weight in kilograms","3643912"
"Mexico","1996","291540","Acids; saturated acyclic monocarboxylic acids; mono-, di- or trichloroacetic acids, their salts and esters","Export","273079","278147","Weight in kilograms","278147"
"Mexico","1996","291540","Acids; saturated acyclic monocarboxylic acids; mono-, di- or trichloroacetic acids, their salts and esters","Import","421292","231982","Weight in kilograms","231982"
"Mexico","1996","291550","Acids; saturated acyclic monocarboxylic acids; propionic acid, its salts and esters","Export","807971","757547","Weight in kilograms","757547"
"Mexico","1996","291550","Acids; saturated acyclic monocarboxylic acids; propionic acid, its salts and esters","Import","3643885","5067656","Weight in kilograms","5067656"
"Mexico","1996","291560","Acids; saturated acyclic monocarboxylic acids; butanoic acids, pentanoic acids, their salts and esters","Export","2353785","1062324","Weight in kilograms","1062324"
"Mexico","1996","291560","Acids; saturated acyclic monocarboxylic acids; butanoic acids, pentanoic acids, their salts and esters","Import","4599969","2989827","Weight in kilograms","2989827"
"Mexico","1996","291570","Acids; saturated acyclic monocarboxylic acids; palmitic acid, stearic acid, their salts and esters","Export","2230283","1788615","Weight in kilograms","1788615"
"Mexico","1996","291570","Acids; saturated acyclic monocarboxylic acids; palmitic acid, stearic acid, their salts and esters","Import","7564833","8574762","Weight in kilograms","8574762"
"Mexico","1996","291590","Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915","Export","4044260","1181679","Weight in kilograms","1181679"
"Mexico","1996","291590","Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915","Import","23837690","8315367","Weight in kilograms","8315367"
"Mexico","1996","291611","Acids; unsaturated acyclic monocarboxylic acids; acrylic acid and its salts","Export","1027030","778999","Weight in kilograms","778999"
"Mexico","1996","291611","Acids; unsaturated acyclic monocarboxylic acids; acrylic acid and its salts","Import","7392214","10230286","Weight in kilograms","10230286"
"Mexico","1996","291612","Acids; unsaturated acyclic monocarboxylic acids; esters of acrylic acid","Export","47566748","35785600","Weight in kilograms","35785600"
"Mexico","1996","291612","Acids; unsaturated acyclic monocarboxylic acids; esters of acrylic acid","Import","15484437","11482111","Weight in kilograms","11482111"
"Mexico","1996","291613","Acids; unsaturated acyclic monocarboxylic acids; methacrylic acid and its salts","Import","1660597","977278","Weight in kilograms","977278"
"Mexico","1996","291614","Acids; unsaturated acyclic monocarboxylic acids; esters of methacrylic acid","Export","4438715","3635528","Weight in kilograms","3635528"
"Mexico","1996","291614","Acids; unsaturated acyclic monocarboxylic acids; esters of methacrylic acid","Import","18025392","9629315","Weight in kilograms","9629315"
"Mexico","1996","291615","Acids; unsaturated acyclic monocarboxylic acids; oleic, linoleic or linolenic acids, their salts and esters","Export","695570","478207","Weight in kilograms","478207"
"Mexico","1996","291615","Acids; unsaturated acyclic monocarboxylic acids; oleic, linoleic or linolenic acids, their salts and esters","Import","1832603","1289092","Weight in kilograms","1289092"
